Start Time,End Time,Category,Timestamp,Heart Rate,Source Name,duration_minutes,duration_hours,sleep_stage,sleep_date
2022-09-14 05:38:03,2022-09-14 05:39:33,AWAKE,2022-09-14 05:37:41,56.0,Apple Watch SE 2020,1.5,0.025,AWAKE,2022-09-14
2022-09-14 05:39:33,2022-09-14 05:40:33,LIGHT/CORE,2022-09-14 05:39:20,57.0,Apple Watch SE 2020,1.0,0.016666666666666666,LIGHT,2022-09-14
2022-09-14 05:40:33,2022-09-14 05:42:33,AWAKE,2022-09-14 05:39:20,57.0,Apple Watch SE 2020,2.0,0.03333333333333333,AWAKE,2022-09-14
2022-09-14 05:42:33,2022-09-14 05:45:03,LIGHT/CORE,2022-09-14 05:39:20,57.0,Apple Watch SE 2020,2.5,0.041666666666666664,LIGHT,2022-09-14
2022-09-14 05:45:03,2022-09-14 05:47:03,AWAKE,2022-09-14 05:47:39,61.0,Apple Watch SE 2020,2.0,0.03333333333333333,AWAKE,2022-09-14
2022-09-14 05:47:03,2022-09-14 05:48:03,LIGHT/CORE,2022-09-14 05:47:39,61.0,Apple Watch SE 2020,1.0,0.016666666666666666,LIGHT,2022-09-14
2022-09-14 05:48:03,2022-09-14 05:57:03,REM,2022-09-14 05:47:39,61.0,Apple Watch SE 2020,9.0,0.15,REM,2022-09-14
2022-09-14 05:57:03,2022-09-14 05:58:33,AWAKE,2022-09-14 05:59:39,56.0,Apple Watch SE 2020,1.5,0.025,AWAKE,2022-09-14
2022-09-14 05:58:33,2022-09-14 06:00:33,LIGHT/CORE,2022-09-14 05:59:39,56.0,Apple Watch SE 2020,2.0,0.03333333333333333,LIGHT,2022-09-14
2022-09-14 06:00:33,2022-09-14 06:02:03,AWAKE,2022-09-14 05:59:39,56.0,Apple Watch SE 2020,1.5,0.025,AWAKE,2022-09-14
2022-09-14 06:02:03,2022-09-14 06:15:03,LIGHT/CORE,2022-09-14 06:04:06,56.0,Apple Watch SE 2020,13.0,0.21666666666666667,LIGHT,2022-09-14
2022-09-14 06:15:03,2022-09-14 06:15:33,AWAKE,2022-09-14 06:14:53,59.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-14
2022-09-14 06:15:33,2022-09-14 07:05:33,LIGHT/CORE,2022-09-14 06:14:53,59.0,Apple Watch SE 2020,50.0,0.8333333333333334,LIGHT,2022-09-14
2022-09-14 07:05:33,2022-09-14 07:06:33,REM,2022-09-14 07:05:06,58.0,Apple Watch SE 2020,1.0,0.016666666666666666,REM,2022-09-14
2022-09-14 07:06:33,2022-09-14 07:09:03,LIGHT/CORE,2022-09-14 07:05:06,58.0,Apple Watch SE 2020,2.5,0.041666666666666664,LIGHT,2022-09-14
2022-09-14 07:09:03,2022-09-14 07:43:03,REM,2022-09-14 07:11:28,59.0,Apple Watch SE 2020,34.0,0.5666666666666667,REM,2022-09-14
2022-09-14 07:43:03,2022-09-14 07:43:33,AWAKE,2022-09-14 07:44:07,63.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-14
2022-09-14 07:43:33,2022-09-14 07:49:03,LIGHT/CORE,2022-09-14 07:44:07,63.0,Apple Watch SE 2020,5.5,0.09166666666666666,LIGHT,2022-09-14
2022-09-14 07:49:03,2022-09-14 07:50:03,AWAKE,2022-09-14 07:50:37,62.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-14
2022-09-14 07:50:03,2022-09-14 08:17:03,LIGHT/CORE,2022-09-14 07:50:37,62.0,Apple Watch SE 2020,27.0,0.45,LIGHT,2022-09-14
2022-09-14 23:39:04,2022-09-14 23:54:04,LIGHT/CORE,2022-09-14 23:38:28,75.0,Apple Watch SE 2020,15.0,0.25,LIGHT,2022-09-14
2022-09-14 23:54:04,2022-09-14 23:57:04,DEEP,2022-09-14 23:52:31,72.0,Apple Watch SE 2020,3.0,0.05,DEEP,2022-09-14
2022-09-14 23:57:04,2022-09-15 00:00:34,LIGHT/CORE,2022-09-14 23:56:30,71.0,Apple Watch SE 2020,3.5,0.058333333333333334,LIGHT,2022-09-14
2022-09-15 00:00:34,2022-09-15 00:36:04,DEEP,2022-09-15 00:00:19,72.0,Apple Watch SE 2020,35.5,0.5916666666666667,DEEP,2022-09-15
2022-09-15 00:36:04,2022-09-15 00:37:04,AWAKE,2022-09-15 00:35:10,68.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-15
2022-09-15 00:37:04,2022-09-15 00:42:04,LIGHT/CORE,2022-09-15 00:35:10,68.0,Apple Watch SE 2020,5.0,0.08333333333333333,LIGHT,2022-09-15
2022-09-15 00:42:04,2022-09-15 00:47:04,REM,2022-09-15 00:39:18,66.0,Apple Watch SE 2020,5.0,0.08333333333333333,REM,2022-09-15
2022-09-15 00:47:04,2022-09-15 02:08:34,LIGHT/CORE,2022-09-15 00:47:08,65.0,Apple Watch SE 2020,81.5,1.3583333333333334,LIGHT,2022-09-15
2022-09-15 02:08:34,2022-09-15 02:49:04,REM,2022-09-15 02:09:12,61.0,Apple Watch SE 2020,40.5,0.675,REM,2022-09-15
2022-09-15 02:49:04,2022-09-15 03:17:04,LIGHT/CORE,2022-09-15 02:50:39,59.0,Apple Watch SE 2020,28.0,0.4666666666666667,LIGHT,2022-09-15
2022-09-15 03:17:04,2022-09-15 03:29:04,DEEP,2022-09-15 03:19:19,60.0,Apple Watch SE 2020,12.0,0.2,DEEP,2022-09-15
2022-09-15 03:29:04,2022-09-15 04:06:04,LIGHT/CORE,2022-09-15 03:28:49,74.5631,Apple Watch SE 2020,37.0,0.6166666666666667,LIGHT,2022-09-15
2022-09-15 04:06:04,2022-09-15 04:07:04,AWAKE,2022-09-15 04:04:54,55.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-15
2022-09-15 04:07:04,2022-09-15 04:13:34,LIGHT/CORE,2022-09-15 04:04:54,55.0,Apple Watch SE 2020,6.5,0.10833333333333334,LIGHT,2022-09-15
2022-09-15 04:13:34,2022-09-15 04:34:34,REM,2022-09-15 04:14:41,59.0,Apple Watch SE 2020,21.0,0.35,REM,2022-09-15
2022-09-15 04:34:34,2022-09-15 04:35:34,AWAKE,2022-09-15 04:32:48,57.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-15
2022-09-15 04:35:34,2022-09-15 04:39:34,LIGHT/CORE,2022-09-15 04:36:28,53.0,Apple Watch SE 2020,4.0,0.06666666666666667,LIGHT,2022-09-15
2022-09-15 04:39:34,2022-09-15 04:43:04,AWAKE,2022-09-15 04:36:28,53.0,Apple Watch SE 2020,3.5,0.058333333333333334,AWAKE,2022-09-15
2022-09-15 04:43:04,2022-09-15 05:35:04,LIGHT/CORE,2022-09-15 04:42:53,60.0,Apple Watch SE 2020,52.0,0.8666666666666667,LIGHT,2022-09-15
2022-09-15 05:35:04,2022-09-15 05:48:34,REM,2022-09-15 05:38:39,55.0,Apple Watch SE 2020,13.5,0.225,REM,2022-09-15
2022-09-15 05:48:34,2022-09-15 05:49:34,AWAKE,2022-09-15 05:50:15,56.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-15
2022-09-15 05:49:34,2022-09-15 06:20:34,REM,2022-09-15 05:50:15,56.0,Apple Watch SE 2020,31.0,0.5166666666666667,REM,2022-09-15
2022-09-15 06:20:34,2022-09-15 06:54:34,LIGHT/CORE,2022-09-15 06:21:59,58.0,Apple Watch SE 2020,34.0,0.5666666666666667,LIGHT,2022-09-15
2022-09-15 23:55:54,2022-09-16 00:01:24,LIGHT/CORE,2022-09-15 23:55:08,76.0,Apple Watch SE 2020,5.5,0.09166666666666666,LIGHT,2022-09-15
2022-09-16 00:01:24,2022-09-16 00:04:24,AWAKE,2022-09-16 00:03:47,64.0,Apple Watch SE 2020,3.0,0.05,AWAKE,2022-09-16
2022-09-16 00:04:24,2022-09-16 00:10:24,LIGHT/CORE,2022-09-16 00:04:54,62.0,Apple Watch SE 2020,6.0,0.1,LIGHT,2022-09-16
2022-09-16 00:10:24,2022-09-16 00:14:24,AWAKE,2022-09-16 00:10:08,62.0,Apple Watch SE 2020,4.0,0.06666666666666667,AWAKE,2022-09-16
2022-09-16 00:14:24,2022-09-16 00:34:24,LIGHT/CORE,2022-09-16 00:18:24,68.0,Apple Watch SE 2020,20.0,0.3333333333333333,LIGHT,2022-09-16
2022-09-16 00:34:24,2022-09-16 00:43:24,DEEP,2022-09-16 00:34:55,73.0,Apple Watch SE 2020,9.0,0.15,DEEP,2022-09-16
2022-09-16 00:43:24,2022-09-16 00:44:24,LIGHT/CORE,2022-09-16 00:44:57,64.0,Apple Watch SE 2020,1.0,0.016666666666666666,LIGHT,2022-09-16
2022-09-16 00:44:24,2022-09-16 00:44:54,AWAKE,2022-09-16 00:44:57,64.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-16
2022-09-16 00:44:54,2022-09-16 01:02:54,LIGHT/CORE,2022-09-16 00:44:57,64.0,Apple Watch SE 2020,18.0,0.3,LIGHT,2022-09-16
2022-09-16 01:02:54,2022-09-16 01:28:24,REM,2022-09-16 01:00:30,63.0,Apple Watch SE 2020,25.5,0.425,REM,2022-09-16
2022-09-16 01:28:24,2022-09-16 02:09:54,LIGHT/CORE,2022-09-16 01:29:20,57.4208,Apple Watch SE 2020,41.5,0.6916666666666667,LIGHT,2022-09-16
2022-09-16 02:09:54,2022-09-16 02:12:54,DEEP,2022-09-16 02:10:00,61.0,Apple Watch SE 2020,3.0,0.05,DEEP,2022-09-16
2022-09-16 02:12:54,2022-09-16 02:56:24,LIGHT/CORE,2022-09-16 02:14:05,58.0,Apple Watch SE 2020,43.5,0.725,LIGHT,2022-09-16
2022-09-16 02:56:24,2022-09-16 03:04:24,DEEP,2022-09-16 02:57:44,63.0,Apple Watch SE 2020,8.0,0.13333333333333333,DEEP,2022-09-16
2022-09-16 03:04:24,2022-09-16 03:06:54,LIGHT/CORE,2022-09-16 03:04:28,62.0,Apple Watch SE 2020,2.5,0.041666666666666664,LIGHT,2022-09-16
2022-09-16 03:06:54,2022-09-16 03:07:54,AWAKE,2022-09-16 03:04:28,62.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-16
2022-09-16 03:07:54,2022-09-16 03:18:24,LIGHT/CORE,2022-09-16 03:04:28,62.0,Apple Watch SE 2020,10.5,0.175,LIGHT,2022-09-16
2022-09-16 03:18:24,2022-09-16 03:34:54,REM,2022-09-16 03:17:32,52.0,Apple Watch SE 2020,16.5,0.275,REM,2022-09-16
2022-09-16 03:34:54,2022-09-16 03:43:54,LIGHT/CORE,2022-09-16 03:35:15,59.0,Apple Watch SE 2020,9.0,0.15,LIGHT,2022-09-16
2022-09-16 03:43:54,2022-09-16 03:46:24,AWAKE,2022-09-16 03:45:40,52.0,Apple Watch SE 2020,2.5,0.041666666666666664,AWAKE,2022-09-16
2022-09-16 03:46:24,2022-09-16 03:47:24,LIGHT/CORE,2022-09-16 03:45:40,52.0,Apple Watch SE 2020,1.0,0.016666666666666666,LIGHT,2022-09-16
2022-09-16 03:47:24,2022-09-16 03:48:54,AWAKE,2022-09-16 03:45:40,52.0,Apple Watch SE 2020,1.5,0.025,AWAKE,2022-09-16
2022-09-16 03:48:54,2022-09-16 03:50:54,LIGHT/CORE,2022-09-16 03:50:35,57.0,Apple Watch SE 2020,2.0,0.03333333333333333,LIGHT,2022-09-16
2022-09-16 03:50:54,2022-09-16 03:52:24,AWAKE,2022-09-16 03:50:35,57.0,Apple Watch SE 2020,1.5,0.025,AWAKE,2022-09-16
2022-09-16 03:52:24,2022-09-16 04:06:24,LIGHT/CORE,2022-09-16 03:50:35,57.0,Apple Watch SE 2020,14.0,0.23333333333333334,LIGHT,2022-09-16
2022-09-16 04:06:24,2022-09-16 04:07:24,AWAKE,2022-09-16 04:05:04,58.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-16
2022-09-16 04:07:24,2022-09-16 05:15:54,LIGHT/CORE,2022-09-16 04:05:04,58.0,Apple Watch SE 2020,68.5,1.1416666666666666,LIGHT,2022-09-16
2022-09-16 05:15:54,2022-09-16 05:45:24,REM,2022-09-16 05:14:07,57.0,Apple Watch SE 2020,29.5,0.49166666666666664,REM,2022-09-16
2022-09-16 05:45:24,2022-09-16 05:46:54,AWAKE,2022-09-16 05:44:05,62.0,Apple Watch SE 2020,1.5,0.025,AWAKE,2022-09-16
2022-09-16 05:46:54,2022-09-16 06:41:54,LIGHT/CORE,2022-09-16 05:44:05,62.0,Apple Watch SE 2020,55.0,0.9166666666666666,LIGHT,2022-09-16
2022-09-16 06:41:54,2022-09-16 06:42:24,REM,2022-09-16 06:43:33,56.0,Apple Watch SE 2020,0.5,0.008333333333333333,REM,2022-09-16
2022-09-16 06:42:24,2022-09-16 06:43:24,LIGHT/CORE,2022-09-16 06:43:33,56.0,Apple Watch SE 2020,1.0,0.016666666666666666,LIGHT,2022-09-16
2022-09-16 06:43:24,2022-09-16 06:49:24,REM,2022-09-16 06:43:33,56.0,Apple Watch SE 2020,6.0,0.1,REM,2022-09-16
2022-09-16 06:49:24,2022-09-16 06:49:54,AWAKE,2022-09-16 06:51:35,60.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-16
2022-09-16 06:49:54,2022-09-16 06:51:24,LIGHT/CORE,2022-09-16 06:51:35,60.0,Apple Watch SE 2020,1.5,0.025,LIGHT,2022-09-16
2022-09-16 06:51:24,2022-09-16 06:53:54,REM,2022-09-16 06:51:35,60.0,Apple Watch SE 2020,2.5,0.041666666666666664,REM,2022-09-16
2022-09-16 06:53:54,2022-09-16 06:54:54,LIGHT/CORE,2022-09-16 06:54:38,61.0,Apple Watch SE 2020,1.0,0.016666666666666666,LIGHT,2022-09-16
2022-09-16 06:54:54,2022-09-16 07:00:24,REM,2022-09-16 06:54:38,61.0,Apple Watch SE 2020,5.5,0.09166666666666666,REM,2022-09-16
2022-09-16 23:21:40,2022-09-16 23:39:40,LIGHT/CORE,2022-09-16 23:20:07,66.0,Apple Watch SE 2020,18.0,0.3,LIGHT,2022-09-16
2022-09-16 23:39:40,2022-09-16 23:45:10,DEEP,2022-09-16 23:39:53,60.0,Apple Watch SE 2020,5.5,0.09166666666666666,DEEP,2022-09-16
2022-09-16 23:45:10,2022-09-16 23:48:10,LIGHT/CORE,2022-09-16 23:44:33,66.0,Apple Watch SE 2020,3.0,0.05,LIGHT,2022-09-16
2022-09-16 23:48:10,2022-09-16 23:56:10,DEEP,2022-09-16 23:50:38,68.0,Apple Watch SE 2020,8.0,0.13333333333333333,DEEP,2022-09-16
2022-09-16 23:56:10,2022-09-17 00:06:10,LIGHT/CORE,2022-09-16 23:57:03,61.0,Apple Watch SE 2020,10.0,0.16666666666666666,LIGHT,2022-09-16
2022-09-17 00:06:10,2022-09-17 00:31:10,DEEP,2022-09-17 00:06:15,66.0,Apple Watch SE 2020,25.0,0.4166666666666667,DEEP,2022-09-17
2022-09-17 00:31:10,2022-09-17 01:15:40,LIGHT/CORE,2022-09-17 00:29:44,61.0,Apple Watch SE 2020,44.5,0.7416666666666667,LIGHT,2022-09-17
2022-09-17 01:15:40,2022-09-17 01:18:10,DEEP,2022-09-17 01:14:53,62.0,Apple Watch SE 2020,2.5,0.041666666666666664,DEEP,2022-09-17
2022-09-17 01:18:10,2022-09-17 01:27:40,LIGHT/CORE,2022-09-17 01:19:43,58.0,Apple Watch SE 2020,9.5,0.15833333333333333,LIGHT,2022-09-17
2022-09-17 01:27:40,2022-09-17 01:30:10,DEEP,2022-09-17 01:28:48,61.3176,Apple Watch SE 2020,2.5,0.041666666666666664,DEEP,2022-09-17
2022-09-17 01:30:10,2022-09-17 01:35:40,LIGHT/CORE,2022-09-17 01:28:48,61.3176,Apple Watch SE 2020,5.5,0.09166666666666666,LIGHT,2022-09-17
2022-09-17 01:35:40,2022-09-17 01:52:40,DEEP,2022-09-17 01:36:39,60.0,Apple Watch SE 2020,17.0,0.2833333333333333,DEEP,2022-09-17
2022-09-17 01:52:40,2022-09-17 01:53:10,LIGHT/CORE,2022-09-17 01:49:22,59.0,Apple Watch SE 2020,0.5,0.008333333333333333,LIGHT,2022-09-17
2022-09-17 01:53:10,2022-09-17 01:53:40,AWAKE,2022-09-17 01:49:22,59.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-17
2022-09-17 01:53:40,2022-09-17 02:03:40,LIGHT/CORE,2022-09-17 01:49:22,59.0,Apple Watch SE 2020,10.0,0.16666666666666666,LIGHT,2022-09-17
2022-09-17 02:03:40,2022-09-17 02:40:40,REM,2022-09-17 02:03:41,57.0,Apple Watch SE 2020,37.0,0.6166666666666667,REM,2022-09-17
2022-09-17 02:40:40,2022-09-17 03:31:10,LIGHT/CORE,2022-09-17 02:41:01,59.0,Apple Watch SE 2020,50.5,0.8416666666666667,LIGHT,2022-09-17
2022-09-17 03:31:10,2022-09-17 03:55:40,DEEP,2022-09-17 03:31:43,63.0,Apple Watch SE 2020,24.5,0.4083333333333333,DEEP,2022-09-17
2022-09-17 03:55:40,2022-09-17 04:02:10,LIGHT/CORE,2022-09-17 03:57:57,60.0,Apple Watch SE 2020,6.5,0.10833333333333334,LIGHT,2022-09-17
2022-09-17 04:02:10,2022-09-17 04:19:40,REM,2022-09-17 04:03:13,58.0,Apple Watch SE 2020,17.5,0.2916666666666667,REM,2022-09-17
2022-09-17 04:19:40,2022-09-17 05:12:10,LIGHT/CORE,2022-09-17 04:21:57,59.0,Apple Watch SE 2020,52.5,0.875,LIGHT,2022-09-17
2022-09-17 05:12:10,2022-09-17 05:42:40,REM,2022-09-17 05:10:26,58.0,Apple Watch SE 2020,30.5,0.5083333333333333,REM,2022-09-17
2022-09-17 05:42:40,2022-09-17 05:46:40,AWAKE,2022-09-17 05:40:49,59.0,Apple Watch SE 2020,4.0,0.06666666666666667,AWAKE,2022-09-17
2022-09-17 05:46:40,2022-09-17 05:48:40,LIGHT/CORE,2022-09-17 05:47:23,58.0,Apple Watch SE 2020,2.0,0.03333333333333333,LIGHT,2022-09-17
2022-09-17 05:48:40,2022-09-17 05:50:40,REM,2022-09-17 05:49:56,60.0,Apple Watch SE 2020,2.0,0.03333333333333333,REM,2022-09-17
2022-09-17 05:50:40,2022-09-17 05:53:10,LIGHT/CORE,2022-09-17 05:49:56,60.0,Apple Watch SE 2020,2.5,0.041666666666666664,LIGHT,2022-09-17
2022-09-17 05:53:10,2022-09-17 05:53:40,AWAKE,2022-09-17 05:55:52,57.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-17
2022-09-17 05:53:40,2022-09-17 05:56:10,LIGHT/CORE,2022-09-17 05:55:52,57.0,Apple Watch SE 2020,2.5,0.041666666666666664,LIGHT,2022-09-17
2022-09-17 05:56:10,2022-09-17 05:57:10,AWAKE,2022-09-17 05:55:52,57.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-17
2022-09-17 05:57:10,2022-09-17 06:34:40,LIGHT/CORE,2022-09-17 05:55:52,57.0,Apple Watch SE 2020,37.5,0.625,LIGHT,2022-09-17
2022-09-17 06:34:40,2022-09-17 06:36:40,AWAKE,2022-09-17 06:35:21,57.0,Apple Watch SE 2020,2.0,0.03333333333333333,AWAKE,2022-09-17
2022-09-17 06:36:40,2022-09-17 06:41:40,LIGHT/CORE,2022-09-17 06:35:21,57.0,Apple Watch SE 2020,5.0,0.08333333333333333,LIGHT,2022-09-17
2022-09-17 06:41:40,2022-09-17 06:42:40,AWAKE,2022-09-17 06:40:11,59.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-17
2022-09-17 06:42:40,2022-09-17 06:50:10,LIGHT/CORE,2022-09-17 06:44:49,60.0,Apple Watch SE 2020,7.5,0.125,LIGHT,2022-09-17
2022-09-17 23:56:34,2022-09-18 00:15:04,LIGHT/CORE,2022-09-17 23:55:49,66.0,Apple Watch SE 2020,18.5,0.30833333333333335,LIGHT,2022-09-17
2022-09-18 00:15:04,2022-09-18 00:19:34,DEEP,2022-09-18 00:15:06,62.0,Apple Watch SE 2020,4.5,0.075,DEEP,2022-09-18
2022-09-18 00:19:34,2022-09-18 00:34:34,LIGHT/CORE,2022-09-18 00:20:30,57.0,Apple Watch SE 2020,15.0,0.25,LIGHT,2022-09-18
2022-09-18 00:34:34,2022-09-18 00:51:04,DEEP,2022-09-18 00:35:12,69.0,Apple Watch SE 2020,16.5,0.275,DEEP,2022-09-18
2022-09-18 00:51:04,2022-09-18 00:51:34,LIGHT/CORE,2022-09-18 00:50:30,61.0,Apple Watch SE 2020,0.5,0.008333333333333333,LIGHT,2022-09-18
2022-09-18 00:51:34,2022-09-18 00:52:04,AWAKE,2022-09-18 00:50:30,61.0,Apple Watch SE 2020,0.5,0.008333333333333333,AWAKE,2022-09-18
2022-09-18 00:52:04,2022-09-18 01:53:04,LIGHT/CORE,2022-09-18 00:50:30,61.0,Apple Watch SE 2020,61.0,1.0166666666666666,LIGHT,2022-09-18
2022-09-18 01:53:04,2022-09-18 02:09:04,REM,2022-09-18 01:51:40,73.0,Apple Watch SE 2020,16.0,0.26666666666666666,REM,2022-09-18
2022-09-18 02:09:04,2022-09-18 02:10:04,AWAKE,2022-09-18 02:12:13,59.0,Apple Watch SE 2020,1.0,0.016666666666666666,AWAKE,2022-09-18
2022-09-18 02:10:04,2022-09-18 02:22:04,REM,2022-09-18 02:12:13,59.0,Apple Watch SE 2020,12.0,0.2,REM,2022-09-18
